movieId,title,release_date,video_release_date,imdb_url,imdb_title_id,original_title,year,date_published,genres,duration,country,language,director,screen writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,productionId_x,volume,remaining_volume
829,Fled,19-Jul-96,,http://us.imdb.com/M/title-exact?Fled%20(1996),tt0116320,Fled,1996,11/8/96,"Action, Adventure, Crime",98,USA,"English, Spanish",Kevin Hooks,Preston A. Whitmore II,Metro-Goldwyn-Mayer (MGM),"Laurence Fishburne, Stephen Baldwin, Will Patton, Robert John Burke, Robert Hooks, Victor Rivers, David Dukes, Ken Jenkins, Michael Nader, Brittney Powell, Salma Hayek, Steve Carlisle, Brett Rice, J. Don Ferguson, Kathy Payne",Two prisoners chained together flee during an escape attempt gone bad.,5.4,8122,"$25,000,000 ","$17,193,231 ","$17,193,231 ",,31,40,3,1,1
836,Ninotchka,1-Jan-39,,http://us.imdb.com/M/title-exact?Ninotchka%20(1939),tt0031725,Ninotchka,1939,3/1/40,"Comedy, Romance",110,USA,"English, Russian",Ernst Lubitsch,"Charles Brackett, Billy Wilder",Metro-Goldwyn-Mayer (MGM),"Greta Garbo, Melvyn Douglas, Ina Claire, Bela Lugosi, Sig Ruman, Felix Bressart, Alexander Granach, Gregory Gaye, Rolfe Sedan, Edwin Maxwell, Richard Carle",A stern Russian woman sent to Paris on official business finds herself attracted to a man who represents everything she is supposed to detest.,7.9,17624,"$1,365,000 ",,,,102,62,3,1,1
986,Turbulence,10-Jan-97,,http://us.imdb.com/M/title-exact?Turbulence%20(1997),tt0120390,Turbulence,1997,1/10/97,"Action, Thriller",100,USA,English,Robert Butler,Jonathan Brett,Metro-Goldwyn-Mayer (MGM),"Ray Liotta, Lauren Holly, Brendan Gleeson, Hector Elizondo, Rachel Ticotin, Jeffrey DeMunn, John Finn, Ben Cross, Catherine Hicks, Heidi Kling, Gordy Owens, J. Kenneth Campbell, James MacDonald, Michael Harney, Grand L. Bush","After a shootout on a flight transporting prisoners, a flight attendant must outwit a smooth-talking serial killer and land the plane herself.",4.9,10152,"$55,000,000 ","$11,538,235 ","$11,538,235 ",,84,47,3,1,1
990,Anna Karenina,4-Apr-97,,http://us.imdb.com/M/title-exact?Anna%20Karenina%20%281997%29,tt0026071,Anna Karenina,1935,2/14/36,"Drama, Romance",95,USA,English,Clarence Brown,"Leo Tolstoy, Clemence Dane",Metro-Goldwyn-Mayer (MGM),"Greta Garbo, Fredric March, Freddie Bartholomew, Maureen O'Sullivan, May Robson, Basil Rathbone, Reginald Owen, Phoebe Foster, Reginald Denny, Gyles Isham, Joan Marsh, Ethel Griffies, Harry Beresford, Sarah Padden, Cora Sue Collins","The married Anna Karenina falls in love with Count Vronsky despite her husband's refusal to grant a divorce, and both must contend with the social repercussions.",7,4674,"$1,152,000 ",,,,45,29,3,1,1
999,Clean Slate,1-Jan-94,,http://us.imdb.com/M/title-exact?Clean%20Slate%20(1994),tt0109443,Clean Slate,1994,5/6/94,"Comedy, Mystery",107,USA,English,Mick Jackson,Robert King,Metro-Goldwyn-Mayer (MGM),"Dana Carvey, Valeria Golino, James Earl Jones, Kevin Pollak, Michael Gambon, Michael Murphy, Jayne Brook, Vyto Ruginis, Olivia d'Abo, Angela Paton, Mark Bringelson, Christopher Meloni, Timothy Scott, Gailard Sartain, Robert Wisdom",A private eye who suffers total amnesia every 24h is deeply entangled in a complicated murder/theft case.,5.7,3515,"$18,000,000 ","$7,355,425 ","$7,355,425 ",,22,13,3,1,1
1049,House Arrest,2-Aug-96,,http://us.imdb.com/Title?House+Arrest+(1996/I),tt0116571,House Arrest,1996,11/27/96,"Comedy, Family",108,USA,English,Harry Winer,Michael Hitchcock,Metro-Goldwyn-Mayer (MGM),"Kyle Howard, Herbert Russell, Jamie Lee Curtis, Kevin Pollak, Amy Sakasitz, Mooky Arizona, Caroline Aaron, Alex Seltz-Wald, Josh Wolford, Wallace Shawn, Jennifer Love Hewitt, Patrika Darbo, Ray Walston, Christopher McDonald, Colleen Camp","A group of children, desperate to keep their various parents from getting divorces, kidnap them and hold them prisoner in a basement in order to force them to reconcile.",5.8,7583,,"$7,032,782 ","$7,032,782 ",,31,14,3,1,1
1101,Six Degrees of Separation,1-Jan-93,,http://us.imdb.com/M/title-exact?Six%20Degrees%20of%20Separation%20(1993),tt0108149,Six Degrees of Separation,1993,12/8/93,"Comedy, Drama, Mystery",112,USA,"English, Italian",Fred Schepisi,"John Guare, John Guare",Metro-Goldwyn-Mayer (MGM),"Stockard Channing, Will Smith, Donald Sutherland, Ian McKellen, Mary Beth Hurt, Bruce Davison, Richard Masur, Anthony Michael Hall, Heather Graham, Eric Thal, Anthony Rapp, Oz Perkins, Catherine Kellner, J.J. Abrams, Joe Pentangelo","An affluent New York City couple finds their lives touched, intruded upon, and compelled by a mysterious young black man who is never quite who he says he is.",6.8,18897,"$12,000,000 ","$6,405,918 ","$6,405,918 ",72,101,38,3,1,1
1164,Zeus and Roxanne,10-Jan-97,,http://us.imdb.com/M/title-exact?Zeus%20and%20Roxanne%20(1997),tt0120550,Zeus and Roxanne,1997,1/24/97,"Adventure, Comedy, Family",98,USA,English,George Miller,Tom Benedek,Metro-Goldwyn-Mayer (MGM),"Steve Guttenberg, Kathleen Quinlan, Arnold Vosloo, Dawn McMillan, Miko Hughes, Majandra Delfino, Jessica Howell, Duchess Tomasello, Shannon K. Foley, Jim R. Coleman, Alvin Farmer, Harri James, Justin Humphrey, James Stone, Maury Covington",A touching friendship story between a dog and a dolphin.,5.3,2720,,"$7,233,324 ","$7,233,324 ",,8,18,3,1,1
1460,Sleepover,25-Oct-96,,http://us.imdb.com/M/title-exact?Sleepover%20(1995),tt0368975,Sleepover,2004,12/17/04,"Comedy, Family, Romance",89,USA,English,Joe Nussbaum,Elisa Bell,Metro-Goldwyn-Mayer (MGM),"Alexa PenaVega, Mika Boorem, Jane Lynch, Sam Huntington, Sara Paxton, Brie Larson, Scout Taylor-Compton, Douglas Smith, Katija Pevec, Steve Carell, Jeff Garlin, Kallie Flynn Childress, Eileen Seton, Evan Peters, Hunter Parrish","Four best friends, desperate to improve their social status, enter into an all-night scavenger hunt against the popular clique in their school.",5.3,14591,"$10,000,000 ","$9,436,390 ","$9,784,050 ",33,73,54,3,1,1
1479,Reckless,1-Jan-95,,http://us.imdb.com/Title?Reckless+(1995/I),tt0026914,Reckless,1935,4/19/35,"Drama, Musical, Comedy",97,USA,English,Victor Fleming,"P.J. Wolfson, David O. Selznick",Metro-Goldwyn-Mayer (MGM),"Jean Harlow, William Powell, Franchot Tone, May Robson, Ted Healy, Nat Pendleton, Rosalind Russell, Mickey Rooney, Henry Stephenson, Man Mountain Dean, Robert Light, Allan Jones, Carl Randall, Louise Henry, James Ellison","Wealthy Bob Harrison buys all the seats in the theatre to watch Mona Leslie's musical by himself. He loves her, her agent Ned Riley loves her. Conflict ensues.",6.5,946,"$858,000 ",,,,21,13,3,1,1
1509,Getting Even with Dad,1-Jan-94,,http://us.imdb.com/M/title-exact?Getting%20Even%20with%20Dad%20(1994),tt0109891,Getting Even with Dad,1994,8/5/94,"Comedy, Crime, Family",109,USA,English,Howard Deutch,"Tom S. Parker, Jim Jennewein",Metro-Goldwyn-Mayer (MGM),"Macaulay Culkin, Ted Danson, Glenne Headly, Saul Rubinek, Gailard Sartain, Sam McMurray, Hector Elizondo, Sydney Walker, Kathleen Wilhoite, Dann Florek, Ron Canada, Ralph Peduto, Bert Kinyon, Melvin Thompson, Danny James Hunter",A thief's son cons his father into spending more time with him.,4.8,7106,"$30,000,000 ","$18,869,594 ","$18,869,594 ",,21,17,3,1,1
5,Copycat,1-Jan-95,,http://us.imdb.com/M/title-exact?Copycat%20(1995),tt0112722,Copycat,1995,5/3/96,"Drama, Mystery, Thriller",123,USA,English,Jon Amiel,"Ann Biderman, David Madsen",Regency Enterprises,"Sigourney Weaver, Holly Hunter, Dermot Mulroney, William McNamara, Harry Connick Jr., J.E. Freeman, Will Patton, John Rothman, Shannon O'Hurley, Bob Greene, Tony Haney, Danny Kovacs, Tahmus Rounds, Scott DeVenney, David Michael Silverman",An agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past.,6.6,50949,"$20,000,000 ","$32,051,917 ","$32,051,917 ",54,158,63,4,1,1
284,Tin Cup,16-Aug-96,,http://us.imdb.com/M/title-exact?Tin%20Cup%20(1996),tt0117918,Tin Cup,1996,10/18/96,"Comedy, Drama, Romance",135,USA,English,Ron Shelton,"John Norville, Ron Shelton",Regency Enterprises,"Kevin Costner, Rene Russo, Don Johnson, Cheech Marin, Linda Hart, Dennis Burkley, Rex Linn, Lou Myers, Richard Lineback, George Perez, Mickey Jones, Michael Milhoan, Gary McCord, Craig Stadler, Peter Jacobsen",A washed up golf pro working at a driving range tries to qualify for the US Open in order to win the heart of his successful rival's girlfriend.,6.3,43754,"$45,000,000 ","$53,854,588 ","$53,854,588 ",60,82,53,4,1,1
302,L.A. Confidential,1-Jan-97,,http://us.imdb.com/M/title-exact?L%2EA%2E+Confidential+(1997),tt0119488,L.A. Confidential,1997,10/31/97,"Crime, Drama, Mystery",138,USA,English,Curtis Hanson,"James Ellroy, Brian Helgeland",Regency Enterprises,"Kevin Spacey, Russell Crowe, Guy Pearce, James Cromwell, Kim Basinger, Danny DeVito, David Strathairn, Ron Rifkin, Matt McCoy, Paul Guilfoyle, Paolo Seganti, Elisabeth Granli, Sandra Taylor, Steve Rankin, Graham Beckel","As corruption grows in 1950s Los Angeles, three policemen -- one strait-laced, one brutal, and one sleazy -- investigate a series of murders with their own brand of justice.",8.2,503028,"$35,000,000 ","$64,616,940 ","$126,216,940 ",90,679,131,4,1,1
909,Dangerous Beauty,23-Jan-98,,http://us.imdb.com/M/title-exact?imdb-title-118892,tt0118892,Dangerous Beauty,1998,4/30/99,"Biography, Drama, Romance",111,USA,English,Marshall Herskovitz,"Margaret Rosenthal, Jeannine Dominy",Regency Enterprises,"Catherine McCormack, Rufus Sewell, Oliver Platt, Fred Ward, Naomi Watts, Moira Kelly, Jacqueline Bisset, Jeroen Krabbé, Joanna Cassidy, Melina Kanakaredes, Daniel Lapaine, Justine Miceli, Jake Weber, Simon Dutton, Grant Russell","A Venetian courtesan becomes a hero to her city, but later becomes the target of an inquisition by the Church for witchcraft.",7.2,15198,"$8,000,000 ","$4,553,271 ","$4,553,271 ",,126,37,4,1,1
1496,Carpool,23-Aug-96,,http://us.imdb.com/M/title-exact?Carpool%20(1996),tt0115836,Carpool,1996,8/23/96,Comedy,89,USA,English,Arthur Hiller,Don Rhymer,Regency Enterprises,"Tom Arnold, David Paymer, Rhea Perlman, Rod Steiger, Kim Coates, Rachael Leigh Cook, Mikey Kovar, Micah Gardener, Jordan Warkol, Colleen Rennison, Ian Tracey, John Tench, Stellina Rusich, David Kaye, Obba Babatundé","When his wife falls sick, a father - with an important business meeting - finds himself having to carpool for the neighborhood school children and is held hostage of a bank robber.",5,4230,"$17,000,000 ","$3,325,651 ","$3,325,651 ",15,34,15,4,1,1
7,Twelve Monkeys,1-Jan-95,,http://us.imdb.com/M/title-exact?Twelve%20Monkeys%20(1995),tt0114746,Twelve Monkeys,1995,4/19/96,"Mystery, Sci-Fi, Thriller",129,USA,"English, French",Terry Gilliam,"Chris Marker, David Webb Peoples",Universal Pictures,"Joseph Melito, Bruce Willis, Jon Seda, Michael Chance, Vernon Campbell, H. Michael Walls, Bob Adrian, Simon Jones, Carol Florence, Bill Raymond, Ernest Abuba, Irma St. Paule, Madeleine Stowe, Joey Perillo, Bruce Kirkpatrick","In a future world devastated by disease, a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet.",8,548003,"$29,000,001 ","$57,141,459 ","$168,839,459 ",74,589,176,5,1,1
8,Babe,1-Jan-95,,http://us.imdb.com/M/title-exact?Babe%20(1995),tt0112431,Babe,1995,12/15/95,"Comedy, Drama, Family",91,"Australia, USA",English,Chris Noonan,"Dick King-Smith, George Miller",Universal Pictures,"Christine Cavanaugh, Miriam Margolyes, Danny Mann, Hugo Weaving, Miriam Flynn, Russi Taylor, Evelyn Krape, Michael Edward-Stevens, Charles Bartlett, Paul Livingston, Roscoe Lee Browne, James Cromwell, Magda Szubanski, Zoe Burton, Paul Goddard","Babe, a pig raised by sheepdogs, learns to herd sheep with a little help from Farmer Hoggett.",6.7,110928,"$30,000,000 ","$63,658,910 ","$254,134,910 ",83,208,81,5,1,1
28,Apollo 13,1-Jan-95,,http://us.imdb.com/M/title-exact?Apollo%2013%20(1995),tt0112384,Apollo 13,1995,9/22/95,"Adventure, Drama, History",140,USA,English,Ron Howard,"Jim Lovell, Jeffrey Kluger",Universal Pictures,"Tom Hanks, Bill Paxton, Kevin Bacon, Gary Sinise, Ed Harris, Kathleen Quinlan, Mary Kate Schellhardt, Emily Ann Lloyd, Miko Hughes, Max Elliott Slade, Jean Speegle Howard, Tracy Reiner, David Andrews, Michele Little, Chris Ellis",NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.,7.6,251437,"$52,000,000 ","$173,837,933 ","$355,237,933 ",77,363,165,5,1,1
41,Billy Madison,1-Jan-95,,http://us.imdb.com/M/title-exact?Billy%20Madison%20(1995),tt0112508,Billy Madison,1995,2/10/95,Comedy,89,USA,"English, French, Spanish",Tamra Davis,"Tim Herlihy, Adam Sandler",Universal Pictures,"Adam Sandler, Darren McGavin, Bridgette Wilson-Sampras, Bradley Whitford, Josh Mostel, Norm MacDonald, Mark Beltzman, Larry Hankin, Theresa Merritt, Dina Platias, Hrant Alianak, Vincent Marino, Jack Mather, Christopher Kelk, Marc Donato","In order to inherit his fed up father's hotel empire, an immature and lazy man must repeat grades 1-12 all over again.",6.4,123510,"$10,000,000 ","$25,588,734 ","$26,488,734 ",16,221,49,5,1,1
76,Carlito's Way,1-Jan-93,,http://us.imdb.com/M/title-exact?Carlito's%20Way%20(1993),tt0106519,Carlito's Way,1993,1/7/94,"Crime, Drama, Thriller",144,USA,"English, Spanish",Brian De Palma,"Edwin Torres, David Koepp",Universal Pictures,"Al Pacino, Sean Penn, Penelope Ann Miller, John Leguizamo, Ingrid Rogers, Luis Guzmán, James Rebhorn, Joseph Siravo, Viggo Mortensen, Richard Foronjy, Jorge Porcel, Frank Minucci, Adrian Pasdar, John Ortiz, Ángel Salazar","A Puerto Rican former convict, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of N.Y.C.",7.9,188789,"$30,000,000 ","$36,948,322 ","$63,851,527 ",65,315,112,5,1,1
82,Jurassic Park,1-Jan-93,,http://us.imdb.com/M/title-exact?Jurassic%20Park%20(1993),tt0107290,Jurassic Park,1993,7/16/93,"Action, Adventure, Sci-Fi",127,USA,"English, Spanish",Steven Spielberg,"Michael Crichton, Michael Crichton",Universal Pictures,"Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough, Bob Peck, Martin Ferrero, BD Wong, Joseph Mazzello, Ariana Richards, Samuel L. Jackson, Wayne Knight, Gerald R. Molen, Miguel Sandoval, Cameron Thor, Christopher John Fields",A pragmatic Paleontologist visiting an almost complete theme park is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.,8.1,802696,"$63,000,000 ","$402,828,120 ","$1,030,314,141 ",68,1053,352,5,1,1
204,Back to the Future,1-Jan-85,,http://us.imdb.com/M/title-exact?Back%20to%20the%20Future%20(1985),tt0088763,Back to the Future,1985,12/4/85,"Adventure, Comedy, Sci-Fi",116,USA,English,Robert Zemeckis,"Robert Zemeckis, Bob Gale",Universal Pictures,"Michael J. Fox, Christopher Lloyd, Lea Thompson, Crispin Glover, Thomas F. Wilson, Claudia Wells, Marc McClure, Wendie Jo Sperber, George DiCenzo, Frances Lee McCain, James Tolkan, J.J. Cohen, Casey Siemaszko, Billy Zane, Harry Waters Jr.","Marty McFly, a 17-year-old high school student, is accidentally sent thirty years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.",8.5,965471,"$19,000,000 ","$211,159,762 ","$388,355,305 ",87,1050,233,5,1,1
239,Sneakers,1-Jan-92,,http://us.imdb.com/M/title-exact?Sneakers%20(1992),tt0105435,Sneakers,1992,11/13/92,"Comedy, Crime, Drama",126,USA,"English, Russian, Chinese",Phil Alden Robinson,"Phil Alden Robinson, Lawrence Lasker",Universal Pictures,"Jo Marr, Gary Hershberger, Robert Redford, Sidney Poitier, David Strathairn, Dan Aykroyd, River Phoenix, Bodhi Elfman, Denise Dowse, Hanyee, Timothy Busfield, Eddie Jones, Time Winters, Mary McDonnell, Jun Asai","A security pro finds his past coming back to haunt him, when he and his unique team are tasked with retrieving a particularly important item.",7.1,49775,"$35,000,000 ","$51,432,691 ","$105,232,691 ",,120,66,5,1,1
266,Kull the Conqueror,29-Aug-97,,http://us.imdb.com/M/title-exact?Kull+the+Conqueror+(1997),tt0119484,Kull the Conqueror,1997,8/29/97,"Fantasy, Action, Adventure",95,USA,English,John Nicolella,"Robert E. Howard, Charles Edward Pogue",Universal Pictures,"Kevin Sorbo, Tia Carrere, Thomas Ian Griffith, Litefoot, Roy Brocksmith, Harvey Fierstein, Karina Lombard, Edward Tudor-Pole, Douglas Henshall, Joe Shaw, Sven-Ole Thorsen, Terry O'Neill, Pat Roach, John Hallam, Peter Petruna",A barbarian warrior becomes a king when he defeats a king in armed combat and the king's heir conspire to overthrow him and reclaim the throne by resurrecting an evil sorceress.,4.9,7419,"$20,000,000 ","$6,112,613 ","$6,112,613 ",,77,45,5,1,1
290,Fierce Creatures,10-Jan-97,,http://us.imdb.com/M/title-exact?Fierce%20Creatures%20(1997),tt0119115,Fierce Creatures,1997,2/14/97,Comedy,93,"UK, USA",English,"Fred Schepisi, Robert Young","John Cleese, Iain Johnstone",Universal Pictures,"John Cleese, Jamie Lee Curtis, Kevin Kline, Michael Palin, Ronnie Corbett, Carey Lowell, Robert Lindsay, Bille Brown, Derek Griffiths, Cynthia Cleese, Richard Ridings, Maria Aitken, Michael Percival, Fred Evans, Lisa Hogan",Zookeepers struggle to deal with the policies of changing directors.,6.4,22138,"$25,000,000 ","$9,381,260 ","$9,381,260 ",62,101,61,5,1,1
294,Liar Liar,21-Mar-97,,http://us.imdb.com/Title?Liar+Liar+(1997),tt0119528,Liar Liar,1997,5/2/97,"Comedy, Fantasy",86,USA,English,Tom Shadyac,"Paul Guay, Stephen Mazur",Universal Pictures,"Jim Carrey, Maura Tierney, Justin Cooper, Cary Elwes, Anne Haney, Jennifer Tilly, Amanda Donohoe, Jason Bernard, Swoosie Kurtz, Mitchell Ryan, Christopher Mayer, Eric Pierpoint, Randall 'Tex' Cobb, Cheri Oteri, SW Fisher",A fast-track lawyer can't lie for 24 hours due to his son's birthday wish after he disappoints his son for the last time.,6.9,265350,"$45,000,000 ","$181,410,615 ","$302,710,615 ",70,273,77,5,1,1
318,Schindler's List,1-Jan-93,,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),tt0108052,Schindler's List,1993,3/4/94,"Biography, Drama, History",195,USA,"English, Hebrew, German, Polish",Steven Spielberg,"Thomas Keneally, Steven Zaillian",Universal Pictures,"Liam Neeson, Ben Kingsley, Ralph Fiennes, Caroline Goodall, Jonathan Sagall, Embeth Davidtz, Malgorzata Gebel, Shmuel Levy, Mark Ivanir, Béatrice Macola, Andrzej Seweryn, Friedrich von Thun, Krzysztof Luft, Harry Nehring, Norbert Weisser","In German-occupied Poland during World War II, industrialist",8.9,1120236,"$22,000,000 ","$96,898,818 ","$322,243,445 ",94,1642,221,5,1,1
323,Dante's Peak,7-Feb-97,,http://us.imdb.com/M/title-exact?Dante's%20Peak%20(1997),tt0118928,Dante's Peak,1997,3/28/97,"Action, Adventure, Thriller",108,USA,English,Roger Donaldson,Leslie Bohem,Universal Pictures,"Pierce Brosnan, Linda Hamilton, Jamie Renée Smith, Jeremy Foley, Elizabeth Hoffman, Charles Hallahan, Grant Heslov, Kirk Trutner, Arabella Field, Tzi Ma, Brian Reddy, Lee Garlington, Bill Bolender, Carole Androsky, Peter Jason","A vulcanologist arrives at a countryside town recently named the second most desirable place to live in America, and discovers that the long dormant volcano, Dante's Peak, may wake up at any moment.",5.9,75916,"$116,000,000 ","$67,127,760 ","$178,127,760 ",43,301,100,5,1,1
